feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
Porphyromonas_somerae	lypma	lypma	0.971402740522658	0.674408892076046	30	15	0.165232826807715	0.280823335035043
Streptococcus_mitis	molysis	molysis	0.444778882902421	0.310035425430924	30	29	0.166852096749863	0.282954868667711
Abiotrophia_sp_HMSC24B09	molysis	molysis	0.580255123155558	0.40712517730581	30	12	0.169505246547673	0.286826563481325
Streptococcus_sobrinus	host_zero	host_zero	-1.01660051792621	0.714817348471479	30	6	0.170382484004519	0.287682843362749
Lachnoanaerobaculum_saburreum	lypma	lypma	0.839250213229	0.593255639461687	30	18	0.172551374133536	0.29008094349998
Acholeplasma_oculi	host_zero	host_zero	-0.60235190194171	0.425476841193294	30	2	0.172245225064086	0.29008094349998
Olsenella_uli	benzonase	benzonase	-0.813917835470794	0.576569412711416	30	14	0.173420327440063	0.290910722437335
Oribacterium_asaccharolyticum	qiaamp	qiaamp	-0.796172391518252	0.564642233510245	30	4	0.173888436644221	0.291065957665813
Capnocytophaga_gingivalis	benzonase	benzonase	-0.82693618557924	0.588058382329271	30	10	0.175007877236276	0.292308415642487
Actinomyces_johnsonii	molysis	molysis	0.91327680043691	0.650536102879316	30	16	0.175691486696147	0.292819144493578
Eubacterium_sulci	lypma	lypma	-0.658532350161821	0.4700972731915	30	17	0.176586387813957	0.293679078445958
Slackia_isoflavoniconvertens	qiaamp	qiaamp	0.465738662580016	0.335158235410133	30	16	0.177405439153998	0.294409454698819
Prevotella_histicola	host_zero	host_zero	-0.877649421217021	0.630149177615894	30	15	0.178981699592766	0.296390635009388
Streptococcus_sp_HMSC071D03	qiaamp	qiaamp	-0.75857756841569	0.550995782646723	30	6	0.183810316266451	0.303737729438166
Parvimonas_sp_oral_taxon_110	molysis	molysis	-0.796925414168099	0.582070934850851	30	7	0.186142036656691	0.306780999738289
Oribacterium_asaccharolyticum	lypma	lypma	-0.771784965352732	0.564642233510245	30	4	0.1868395250019	0.306780999738289
Stenotrophomonas_rhizophila	qiaamp	qiaamp	-1.03423840949161	0.756215985801076	30	10	0.186595036632487	0.306780999738289
Alloscardovia_omnicolens	lypma	lypma	-0.771784965352728	0.565302227449682	30	15	0.187332367805673	0.306939926108661
Actinomyces_sp_oral_taxon_448	benzonase	benzonase	-0.7162699909068	0.526157641265412	30	5	0.188553213467935	0.308288481935969
Actinomyces_massiliensis	lypma	lypma	-0.771784965352728	0.569578721312407	30	14	0.190522777639806	0.30890199303525
Streptococcus_sp_HMSC067H01	molysis	molysis	0.6148178536909	0.453144592623988	30	10	0.189968649985464	0.30890199303525
Streptococcus_sp_HPH0090	qiaamp	qiaamp	0.659546385960888	0.486644106056524	30	18	0.190433511666419	0.30890199303525
Bulleidia_extructa	molysis	molysis	0.422836309748059	0.311914371935029	30	16	0.190332831691232	0.30890199303525
Neisseria_flavescens	molysis	molysis	-0.946611876534885	0.70021320003901	30	11	0.191502114805894	0.309841626251707
Staphylococcus_schweitzeri	qiaamp	qiaamp	0.95072435531955	0.707147044025837	30	15	0.193854176871499	0.312993723073775
Rothia_aeria	benzonase	benzonase	-0.690258228268636	0.516194402458675	30	16	0.196166330847627	0.316068412488381
Mogibacterium_timidum	host_zero	host_zero	-0.65483931233565	0.490980938015541	30	5	0.197281199430311	0.317205248046662
Streptococcus_sp_A12	lypma	lypma	0.535469870298833	0.402692715380524	30	20	0.198577189296435	0.318627995247903
Enterococcus_faecalis	lypma	lypma	-0.771784965352733	0.588646417928738	30	3	0.204672641165926	0.327729952280151
Propionibacterium_acidifaciens	lypma	lypma	-0.771784965352731	0.589416329026508	30	6	0.205241016326438	0.32796244876905
Veillonella_dispar	molysis	molysis	-0.535446227363995	0.410731267801804	30	21	0.207163091474743	0.330352666446349
Bifidobacterium_dentium	host_zero	host_zero	-0.644446822202353	0.498908388452575	30	7	0.211184922637263	0.332234602171452
Collinsella_intestinalis	molysis	molysis	0.304191042046957	0.234276412438357	30	11	0.208913548410189	0.332234602171452
Collinsella_intestinalis	qiaamp	qiaamp	0.303384963979189	0.234276412438357	30	11	0.210075130146267	0.332234602171452
Streptococcus_peroris	qiaamp	qiaamp	0.765648167390455	0.593012606706104	30	19	0.211388004877643	0.332234602171452
Eubacterium_nodatum	host_zero	host_zero	-0.817641758709594	0.63236842086198	30	8	0.210753998255167	0.332234602171452
Oribacterium_sinus	host_zero	host_zero	0.668822402823698	0.517203416111315	30	17	0.210696908741239	0.332234602171452
Veillonella_atypica	lypma	lypma	-0.711339937463639	0.54882538831723	30	15	0.209694387394791	0.332234602171452
Stenotrophomonas_maltophilia	host_zero	host_zero	-0.694223965994684	0.538164272196795	30	19	0.211772765771222	0.332234602171452
Lactobacillus_rhamnosus	lypma	lypma	-0.771784965352731	0.602146181998692	30	7	0.214600037786182	0.335989958150084
Stomatobaculum_longum	benzonase	benzonase	0.665598754657635	0.520518642595148	30	12	0.215634378639025	0.336928716623476
Stomatobaculum_longum	molysis	molysis	-0.664658738203427	0.520518642595148	30	12	0.216258601155724	0.337224176852487
Actinomyces_sp_oral_taxon_180	lypma	lypma	-0.368248620239143	0.290388149830355	30	20	0.216917440180036	0.337572321565316
Alkalilimnicola_ehrlichii	lypma	lypma	-0.674647650859937	0.531362055519694	30	7	0.218781864417631	0.339791472792914
Eubacterium_brachy	host_zero	host_zero	0.618547977453868	0.489611046516104	30	17	0.220994199825236	0.342541009729115
Streptococcus_sp_HPH0090	host_zero	host_zero	0.614086320587757	0.486644106056524	30	18	0.221510501752286	0.342655965784474
Collinsella_stercoris	lypma	lypma	-0.339382331849077	0.270668614817511	30	13	0.224349182043062	0.345667228793982
Streptococcus_parasanguinis	molysis	molysis	0.195822674054628	0.156163693347278	30	30	0.224316722946849	0.345667228793982
X.Collinsella._massiliensis	lypma	lypma	-0.297247319199688	0.241392945610232	30	20	0.230109837338889	0.3538395316223
Megasphaera_micronuciformis	benzonase	benzonase	-0.476971115243216	0.388962264065345	30	7	0.234341182759498	0.359632508195269
Eubacterium_nodatum	lypma	lypma	-0.771784965352732	0.63236842086198	30	8	0.236482873953555	0.362202030264832
Streptococcus_sp_M334	lypma	lypma	0.75536202517547	0.619962437782992	30	15	0.237250145102774	0.3626604782143
Actinomyces_georgiae	qiaamp	qiaamp	-0.646197894748104	0.531506466382965	30	7	0.238222914677797	0.363430627707269
Actinomyces_hongkongensis	host_zero	host_zero	-0.606490139828192	0.499842551541881	30	7	0.239127357880842	0.364093717794996
Actinomyces_sp_oral_taxon_897	host_zero	host_zero	-0.861888521018202	0.71159552895676	30	7	0.239934525592688	0.364606386930065
Eubacterium_infirmum	benzonase	benzonase	-0.541145398341015	0.449540256708905	30	10	0.240415654542991	0.364622568044654
Leptotrichia_wadei	benzonase	benzonase	-0.695970280383175	0.579839679030168	30	3	0.244055172812111	0.369419451033957
Peptostreptococcus_stomatis	host_zero	host_zero	0.551693396345266	0.46104519756063	30	14	0.245449700342036	0.370806077514771
Actinomyces_sp_ICM47	lypma	lypma	0.540940773056836	0.454267807874715	30	23	0.24767511151563	0.372723755356163
Bifidobacterium_longum	lypma	lypma	-0.771784965352731	0.648673612368682	30	7	0.248062135405515	0.372723755356163
Stenotrophomonas_pavanii	benzonase	benzonase	-0.770274083923394	0.64754498213362	30	8	0.248161880985523	0.372723755356163
Streptococcus_salivarius	lypma	lypma	0.498814144299401	0.422563783630191	30	27	0.251671929395777	0.377264497643574
Actinomyces_meyeri	lypma	lypma	-0.449707372237539	0.382320185155868	30	11	0.253303052616387	0.378246369513872
Abiotrophia_defectiva	benzonase	benzonase	-0.384838871309519	0.326856226572439	30	12	0.252859708199024	0.378246369513872
Streptococcus_sp_HMSC034E03	qiaamp	qiaamp	-0.535254984548246	0.456224838862601	30	13	0.254488829554072	0.379286236354627
Streptococcus_sp_A12	benzonase	benzonase	0.465196885071305	0.402692715380524	30	20	0.261617855914722	0.389162837493109
Bifidobacterium_longum	host_zero	host_zero	-0.74845997752903	0.648673612368682	30	7	0.262171822612178	0.389239774951031
Limnochorda_pilosa	lypma	lypma	-0.374811324619141	0.326477215031368	30	19	0.264496124295511	0.391939763535414
Eubacterium_brachy	lypma	lypma	0.554962964401426	0.489611046516104	30	17	0.270418874883865	0.399951580219457
Staphylococcus_argenteus	molysis	molysis	0.550912145004443	0.487323622981312	30	21	0.271647144145113	0.401002927071358
Actinomyces_sp_oral_taxon_414	host_zero	host_zero	-0.594299085245691	0.52699563119824	30	4	0.272790222850587	0.40192475800229
Streptococcus_milleri	qiaamp	qiaamp	-0.606811485789093	0.543482108559466	30	11	0.277432294694015	0.407988668667669
Kouleothrix_aurantiaca	benzonase	benzonase	-0.497945152204066	0.447512326438821	30	2	0.279034867046836	0.40956822341155
Lactobacillus_rhamnosus	qiaamp	qiaamp	-0.665157817621738	0.602146181998692	30	7	0.282426268560441	0.412981807800646
Sutterella_parvirubra	lypma	lypma	0.409740122100999	0.372522589052122	30	6	0.282283487300011	0.412981807800646
Streptococcus_sobrinus	benzonase	benzonase	-0.786434939973895	0.714817348471478	30	6	0.284315812436161	0.41496187314129
Alloscardovia_omnicolens	qiaamp	qiaamp	0.61825781522083	0.565302227449682	30	15	0.287094965573878	0.417090598142048
Collinsella_intestinalis	host_zero	host_zero	0.25606188007285	0.234276412438357	30	11	0.287388876655295	0.417090598142048
Sutterella_parvirubra	benzonase	benzonase	0.405954917965591	0.372522589052121	30	6	0.286646439412011	0.417090598142048
Porphyromonas_somerae	host_zero	host_zero	0.732843163212857	0.674408892076046	30	15	0.290117218060622	0.420263259807443
Actinomyces_sp_oral_taxon_897	lypma	lypma	-0.771784965352731	0.71159552895676	30	7	0.291007601102821	0.420766587415459
Streptococcus_sobrinus	lypma	lypma	-0.771784965352732	0.714817348471479	30	6	0.29312697664357	0.423041726068467
Streptococcus_vestibularis	molysis	molysis	0.547086305522171	0.508621498020394	30	20	0.294899900024762	0.424809335537528
Streptococcus_parasanguinis	host_zero	host_zero	0.16775949555488	0.156163693347278	30	30	0.295499086961611	0.424882731716603
Eubacterium_infirmum	molysis	molysis	0.478934457867392	0.449540256708905	30	10	0.297302106012166	0.426683578073016
Atopobium_rimae	lypma	lypma	0.416302576757968	0.390256769397552	30	21	0.298797540309466	0.428037141848126
Actinomyces_meyeri	benzonase	benzonase	-0.40683099540569	0.382320185155868	30	11	0.299958045193221	0.428906798938646
Abiotrophia_sp_HMSC24B09	qiaamp	qiaamp	0.431639394892545	0.40712517730581	30	12	0.301684224585856	0.430580615200808
Brochothrix_campestris	molysis	molysis	-0.419107871855661	0.398818223027837	30	0	0.3058488936699	0.435722229033405
Streptococcus_sp_HMSC067H01	host_zero	host_zero	-0.472411412764484	0.453144592623988	30	10	0.309610196862103	0.439215150874485
Tannerella_sp_oral_taxon_HOT_286	host_zero	host_zero	-0.518757092103829	0.498012764987146	30	7	0.310000887133346	0.439215150874485
Stenotrophomonas_rhizophila	lypma	lypma	-0.787758729517394	0.756215985801076	30	10	0.309975059789907	0.439215150874485
Slackia_isoflavoniconvertens	lypma	lypma	-0.344612667938592	0.335158235410133	30	16	0.314103407729128	0.44421558574831
Streptococcus_sp_HMSC034E03	lypma	lypma	0.469096135990403	0.456224838862601	30	13	0.316125333875813	0.446260717219955
Pseudopropionibacterium_propionicum	lypma	lypma	0.360834498176585	0.352475992419746	30	21	0.318194176861395	0.448364521941057
Propionibacterium_acidifaciens	molysis	molysis	-0.601833926715909	0.589416329026508	30	6	0.319415427671153	0.448454631241202
Olsenella_profusa	benzonase	benzonase	-0.499436697970245	0.48901487203104	30	15	0.319302554893085	0.448454631241202
Mogibacterium_timidum	qiaamp	qiaamp	-0.496916943435983	0.490980938015541	30	5	0.323583438059588	0.453484926756204
Actinomyces_sp_HPA0247	lypma	lypma	0.351483501080458	0.349281193376416	30	24	0.326289302540684	0.455842580374023
Mogibacterium_pumilum	qiaamp	qiaamp	0.416243612180049	0.413769443137891	30	12	0.326442105945268	0.455842580374023
Collinsella_intestinalis	benzonase	benzonase	-0.234923979926871	0.234276412438357	30	11	0.327953464744438	0.457129379814639
Aeriscardovia_aeriphila	lypma	lypma	0.246164906125662	0.246542778740373	30	18	0.329980699325859	0.459129339277453
Denitrobacterium_detoxificans	qiaamp	qiaamp	-0.307684212125359	0.310276458621274	30	0	0.33126379472398	0.459265547247021
Sutterella_parvirubra	host_zero	host_zero	-0.369624711040086	0.372522589052122	30	6	0.330988755216837	0.459265547247021
Actinomyces_sp_oral_taxon_897	benzonase	benzonase	-0.701414342494823	0.71159552895676	30	7	0.336059385793741	0.465082185696695
Eggerthia_catenaformis	qiaamp	qiaamp	-0.583420612687915	0.592678692969443	30	6	0.336688616129833	0.465122419787202
Streptococcus_pseudopneumoniae	qiaamp	qiaamp	0.533655550285113	0.543110412002831	30	19	0.337546659248085	0.465478044336772
Actinomyces_massiliensis	host_zero	host_zero	0.557395954088523	0.569578721312407	30	14	0.339462232024824	0.46728815243204
Actinobaculum_sp_oral_taxon_183	lypma	lypma	-0.771784965352729	0.792074674861927	30	11	0.341504619144506	0.469266099001759
Olsenella_scatoligenes	benzonase	benzonase	0.26174244251238	0.26902740049569	30	19	0.34221348773751	0.469407881409858
Prevotella_jejuni	host_zero	host_zero	-0.554890978681595	0.572432515390567	30	7	0.343945110964369	0.470949577733898
Actinomyces_sp_oral_taxon_897	molysis	molysis	-0.686338932942284	0.71159552895676	30	7	0.346310101322422	0.47335154942659
Eubacterium_brachy	benzonase	benzonase	0.468498322501031	0.489611046516104	30	17	0.350053205807656	0.477625412853756
Actinomyces_georgiae	host_zero	host_zero	-0.507844286628857	0.531506466382965	30	7	0.350741984735772	0.47772414441164
Stomatobaculum_longum	lypma	lypma	0.494399191286698	0.520518642595148	30	12	0.353541019317099	0.480691736790792
Olsenella_profusa	molysis	molysis	0.459302625305729	0.48901487203104	30	15	0.358813108835272	0.485825906525403
Olsenella_uli	qiaamp	qiaamp	0.541295817140681	0.576569412711417	30	14	0.359022999776359	0.485825906525403
Veillonella_sp_T11011_6	molysis	molysis	-0.590766626230832	0.62949771705085	30	10	0.359197734760072	0.485825906525403
Fusobacterium_nucleatum	molysis	molysis	0.553183511323285	0.593674865982192	30	9	0.360721766832776	0.487037228737633
Parvimonas_sp_oral_taxon_110	benzonase	benzonase	-0.543610200269783	0.582070934850851	30	7	0.361482311217643	0.487215289032475
Prevotella_melaninogenica	lypma	lypma	-0.483311720286801	0.519005614854486	30	18	0.362842004099763	0.487708962181408
Eubacterium_nodatum	qiaamp	qiaamp	-0.588545914927474	0.63236842086198	30	8	0.363107188617642	0.487708962181408
Abiotrophia_sp_HMSC24B09	benzonase	benzonase	-0.377269886676308	0.407125177305809	30	12	0.365147119486006	0.487971029439117
Streptococcus_vestibularis	benzonase	benzonase	-0.471279020404598	0.508621498020393	30	20	0.365191222031855	0.487971029439117
Lachnoanaerobaculum_saburreum	qiaamp	qiaamp	0.549950493452075	0.593255639461687	30	18	0.364976766111808	0.487971029439117
Streptococcus_sp_HMSC034E03	host_zero	host_zero	-0.420674779358	0.456224838862601	30	13	0.367478302940438	0.490181901512632
Streptococcus_mutans	molysis	molysis	0.551032494570242	0.60078176146353	30	14	0.369970267508193	0.492658002266064
Bulleidia_extructa	lypma	lypma	0.278737514710542	0.311914371935029	30	16	0.382145093861917	0.507997337466528
Streptococcus_vestibularis	lypma	lypma	0.45119131211141	0.508621498020394	30	20	0.385575714628154	0.511680100747979
Veillonella_parvula	host_zero	host_zero	-0.46713619518678	0.529235412193673	30	12	0.387905076796418	0.513891341055083
Streptococcus_pseudopneumoniae	benzonase	benzonase	0.47851930578502	0.543110412002831	30	19	0.388744667650744	0.514124773770181
Actinomyces_johnsonii	benzonase	benzonase	0.571676213930497	0.650536102879316	30	16	0.389958202434616	0.514851119057627
Enorma_massiliensis	molysis	molysis	0.240539991452711	0.276071984993748	30	8	0.393932363667303	0.519213574561497
Actinomyces_viscosus	lypma	lypma	-0.494803988970931	0.570473031231076	30	17	0.39603398865673	0.520214137642315
Porphyromonas_endodontalis	lypma	lypma	0.403274407749925	0.464625071146211	30	10	0.395713637738221	0.520214137642315
Streptococcus_pseudopneumoniae	lypma	lypma	0.469340181067008	0.543110412002831	30	19	0.397740291674854	0.521571448473794
Bulleidia_extructa	benzonase	benzonase	0.26620621748381	0.311914371935028	30	16	0.403510937394554	0.528244892704019
Bifidobacterium_dentium	lypma	lypma	-0.421166681217088	0.498908388452575	30	7	0.408555359908609	0.533047818062579
Collinsella_aerofaciens	benzonase	benzonase	0.221751915345347	0.263463028908331	30	19	0.408275204031677	0.533047818062579
Actinomyces_sp_oral_taxon_897	qiaamp	qiaamp	-0.597160297065897	0.71159552895676	30	7	0.411284368395499	0.53524685922976
Peptostreptococcus_stomatis	benzonase	benzonase	-0.386037566723977	0.461045197560629	30	14	0.412312741884086	0.53524685922976
Neisseria_flavescens	host_zero	host_zero	-0.586819453311643	0.70021320003901	30	11	0.411902019188575	0.53524685922976
Actinomyces_meyeri	host_zero	host_zero	0.319038805340918	0.382320185155868	30	11	0.413867066591575	0.535470745590101
Porphyromonas_somerae	benzonase	benzonase	0.563565023764075	0.674408892076046	30	15	0.41322802413008	0.535470745590101
Streptococcus_mutans	lypma	lypma	0.489334114682787	0.60078176146353	30	14	0.424953705298057	0.548898536009991
Candida_parapsilosis	benzonase	benzonase	-0.467269741295074	0.575240455221026	30	5	0.426181144714318	0.549568031869545
Veillonella_infantium	lypma	lypma	0.39941798045726	0.495510439282792	30	14	0.429681136941401	0.553160932108946
Mogibacterium_pumilum	molysis	molysis	0.332035928280285	0.413769443137891	30	12	0.431716304537261	0.554859263708752
Alloscardovia_omnicolens	host_zero	host_zero	0.451007705498456	0.565302227449682	30	15	0.434347747383813	0.557317059970952
Rothia_aeria	qiaamp	qiaamp	0.403699160850745	0.516194402458675	30	16	0.443335677232339	0.56790933860341
Streptococcus_milleri	host_zero	host_zero	-0.420292498595464	0.543482108559466	30	11	0.44836994368102	0.573410406522757
Gemella_bergeri	lypma	lypma	-0.230288617508485	0.300293621581452	30	20	0.45063236919791	0.575354342880363
Bifidobacterium_longum	qiaamp	qiaamp	-0.489194904273336	0.648673612368682	30	7	0.459549115142306	0.584290895923368
Olsenella_scatoligenes	lypma	lypma	-0.203129397040117	0.26902740049569	30	19	0.459018341940539	0.584290895923368
Streptococcus_milleri	lypma	lypma	0.408848995167017	0.543482108559466	30	11	0.460647403108617	0.584290895923368
Streptococcus_sp_HPH0090	lypma	lypma	0.366275440374942	0.486644106056524	30	18	0.46042473472146	0.584290895923368
Parvimonas_sp_oral_taxon_110	qiaamp	qiaamp	-0.434459942807073	0.582070934850851	30	7	0.464107707860166	0.587718094103969
Parvimonas_sp_oral_taxon_393	lypma	lypma	-0.270323911720152	0.365541248227889	30	12	0.468185151425855	0.591914343156668
Paludisphaera_borealis	qiaamp	qiaamp	-0.349980787010688	0.47923292948228	30	6	0.473679096829356	0.597884853489823
Streptococcus_sobrinus	qiaamp	qiaamp	-0.518594540932996	0.714817348471479	30	6	0.476554120551265	0.600535680369481
Peptostreptococcus_stomatis	lypma	lypma	-0.333547930377368	0.46104519756063	30	14	0.47777398295618	0.601095514271167
Lactobacillus_rhamnosus	molysis	molysis	-0.431548755522897	0.602146181998692	30	7	0.481855034977953	0.60517421311951
Fusobacterium_nucleatum	lypma	lypma	-0.422667914518183	0.593674865982192	30	9	0.483358500543196	0.60517421311951
Capnocytophaga_gingivalis	host_zero	host_zero	0.420018809862337	0.588058382329271	30	10	0.483328119745267	0.60517421311951
Streptococcus_sp_HMSC034E03	benzonase	benzonase	0.322980888646562	0.456224838862601	30	13	0.487150206450289	0.608937758062861
Olsenella_uli	molysis	molysis	0.406408506756463	0.576569412711417	30	14	0.489017050170438	0.61028697887615
Olsenella_uli	host_zero	host_zero	0.403827525499047	0.576569412711417	30	14	0.491747590257544	0.610744202643585
Mogibacterium_timidum	molysis	molysis	-0.344171396508697	0.490980938015541	30	5	0.491387063536463	0.610744202643585
Prevotella_jejuni	lypma	lypma	-0.401048554700462	0.572432515390567	30	7	0.491621123540007	0.610744202643585
Enorma_massiliensis	host_zero	host_zero	0.191557061546226	0.276071984993748	30	8	0.495746947856226	0.61472621534172
Lactobacillus_rhamnosus	host_zero	host_zero	-0.414345902996839	0.602146181998692	30	7	0.499284372641654	0.618123624276808
Slackia_isoflavoniconvertens	benzonase	benzonase	-0.229001312045122	0.335158235410133	30	16	0.500983994687765	0.618252541214996
Oribacterium_asaccharolyticum	benzonase	benzonase	-0.387474928615744	0.564642233510245	30	4	0.500446472141379	0.618252541214996
Actinomyces_meyeri	molysis	molysis	0.259652043522384	0.382320185155868	30	11	0.504828423558127	0.619244112371008
Veillonella_parvula	molysis	molysis	0.360015203457836	0.529235412193673	30	12	0.504142046256851	0.619244112371008
Paludisphaera_borealis	lypma	lypma	-0.325350279444021	0.47923292948228	30	6	0.504983585830293	0.619244112371008
Haemophilus_parainfluenzae	benzonase	benzonase	-0.371243172074439	0.544955898455179	30	4	0.503534906062262	0.619244112371008
Streptococcus_cristatus	molysis	molysis	0.423832512183407	0.626223562025035	30	13	0.506281600807316	0.61985504048289
Corynebacterium_matruchotii	lypma	lypma	-0.405147380167135	0.603361787917148	30	7	0.509594939390277	0.621946579570811
Eubacterium_sulci	benzonase	benzonase	0.316180918860019	0.4700972731915	30	17	0.508907563117913	0.621946579570811
Alloscardovia_omnicolens	molysis	molysis	0.377906360503414	0.565302227449682	30	15	0.511455001482048	0.622256869934988
Tannerella_sp_oral_taxon_HOT_286	lypma	lypma	0.333327417822105	0.498012764987146	30	7	0.510947939145977	0.622256869934988
Denitrobacterium_detoxificans	molysis	molysis	-0.205921710271276	0.310276458621274	30	0	0.513225856460672	0.622932176777958
Enterorhabdus_caecimuris	molysis	molysis	-0.235229597329496	0.354136898491439	30	0	0.514126618951893	0.622932176777958
Streptococcus_sp_HMSC071D03	molysis	molysis	0.36573069689858	0.550995782646723	30	6	0.514421410500507	0.622932176777958
Oribacterium_parvum	lypma	lypma	-0.253448102341635	0.382860062664372	30	3	0.515535890709709	0.623307824181005
Thermoleophilum_album	molysis	molysis	0.256144665665995	0.391327428337619	30	10	0.520212493623746	0.627982371586298
Slackia_exigua	lypma	lypma	-0.198145178734229	0.307796193989911	30	19	0.527048561310765	0.635245155545634
Oribacterium_sp_oral_taxon_078	host_zero	host_zero	-0.256944789878605	0.407040122780997	30	3	0.535024511234099	0.643857136966501
Corynebacterium_durum	lypma	lypma	-0.265883551994353	0.423970822504951	30	17	0.537670146804992	0.64603777329282
Neisseria_subflava	benzonase	benzonase	0.440710274500383	0.705285236384983	30	12	0.539121987081663	0.646779473666082
Corynebacterium_matruchotii	host_zero	host_zero	-0.373869159087478	0.603361787917148	30	7	0.542488161722116	0.649811940239011
Streptococcus_sp_HMSC071D03	host_zero	host_zero	-0.337882331649243	0.550995782646723	30	6	0.546641211575951	0.653776140387904
Tannerella_sp_oral_taxon_HOT_286	benzonase	benzonase	-0.302880391005714	0.498012764987146	30	7	0.549914437738313	0.656677487283809
Streptococcus_sp_M334	host_zero	host_zero	-0.372833781499713	0.619962437782992	30	15	0.554342070144091	0.66094631440257
Olsenella_profusa	qiaamp	qiaamp	0.288930714250921	0.48901487203104	30	15	0.561244403874282	0.668148099850336
Actinomyces_sp_oral_taxon_448	lypma	lypma	-0.307308211178648	0.526157641265412	30	5	0.565709306870657	0.669350706602685
Parvimonas_sp_oral_taxon_110	lypma	lypma	-0.340399928394352	0.582070934850851	30	7	0.565216423867712	0.669350706602685
Anaerobiospirillum_thomasii	molysis	molysis	0.244236508419883	0.417594722492754	30	6	0.56409716943592	0.669350706602685
Capnocytophaga_gingivalis	qiaamp	qiaamp	0.343778609981792	0.588058382329271	30	10	0.565354175844147	0.669350706602685
Cardiobacterium_valvarum	lypma	lypma	-0.249024609122377	0.433114848666819	30	4	0.571728968210534	0.675441997504822
Eubacterium_infirmum	qiaamp	qiaamp	0.256576775517626	0.449540256708905	30	10	0.573472388950493	0.675442403399137
Acholeplasma_oculi	molysis	molysis	-0.24386351190539	0.425476841193293	30	2	0.572929406532	0.675442403399137
Collinsella_aerofaciens	lypma	lypma	0.149494715275574	0.263463028908331	30	19	0.575697348796477	0.677034059662018
Actinomyces_massiliensis	qiaamp	qiaamp	0.315302080307325	0.569578721312407	30	14	0.586008798315366	0.688116391961225
Corynebacterium_durum	benzonase	benzonase	-0.232681062991357	0.423970822504951	30	17	0.589208285479107	0.690826658466427
Fusobacterium_nucleatum	benzonase	benzonase	0.320317118520217	0.593674865982192	30	9	0.594478593586668	0.695953036298591
Stenotrophomonas_maltophilia	benzonase	benzonase	0.290188689362632	0.538164272196795	30	19	0.595687796992616	0.696316806439332
Paludisphaera_borealis	molysis	molysis	0.255264355772944	0.47923292948228	30	6	0.600143291657697	0.699415114337917
Prevotella_pallens	benzonase	benzonase	0.254300226944588	0.476646625105969	30	9	0.599553867341218	0.699415114337917
Eubacterium_sulci	qiaamp	qiaamp	0.245608203537316	0.4700972731915	30	17	0.607087811134916	0.706446026470811
Streptococcus_sp_HMSC067H01	benzonase	benzonase	-0.233211753055109	0.453144592623988	30	10	0.612437054425384	0.711602274632193
Alloscardovia_omnicolens	benzonase	benzonase	0.289639602048178	0.565302227449682	30	15	0.614009362388067	0.712361161453222
Lactobacillus_gasseri	lypma	lypma	-0.216767093199086	0.424404069557349	30	5	0.615113385094473	0.712575296634106
Streptococcus_mutans	benzonase	benzonase	0.303957740724056	0.60078176146353	30	14	0.618432027483435	0.715350479551735
Streptococcus_sp_M334	benzonase	benzonase	-0.311261526148027	0.619962437782992	30	15	0.621104323532895	0.717370865481361
Streptococcus_mitis	host_zero	host_zero	0.15465534261547	0.310035425430924	30	29	0.623340450858785	0.7188822163922
Cutibacterium_acnes	qiaamp	qiaamp	-0.218686966160546	0.444216689419477	30	8	0.626982070677128	0.722007585103676
Actinomyces_georgiae	molysis	molysis	0.259498879114634	0.531506466382965	30	7	0.630694943085923	0.724776274629061
Streptococcus_mutans	qiaamp	qiaamp	0.292836357616744	0.60078176146353	30	14	0.631256755322086	0.724776274629061
Cutibacterium_acnes	molysis	molysis	0.21303752205289	0.444216689419477	30	8	0.635867413190537	0.727317647552898
Gemmata_obscuriglobus	molysis	molysis	0.240163782691636	0.501402972888354	30	4	0.636285632310793	0.727317647552898
Eggerthia_catenaformis	lypma	lypma	-0.286080647064334	0.592678692969443	30	6	0.634556346001033	0.727317647552898
Eggerthia_catenaformis	benzonase	benzonase	-0.283551074744263	0.592678692969443	30	6	0.637537528784217	0.727675382632943
Anaerobiospirillum_thomasii	host_zero	host_zero	-0.197959029164392	0.417594722492754	30	6	0.639751616448999	0.729128680511727
Staphylococcus_schweitzeri	host_zero	host_zero	0.334079027079396	0.707147044025837	30	15	0.641732665885562	0.730312505229531
Actinomyces_meyeri	qiaamp	qiaamp	-0.178672031437529	0.382320185155868	30	11	0.645311018309268	0.731163799984916
Mogibacterium_pumilum	host_zero	host_zero	0.193690040941025	0.413769443137891	30	12	0.644766318936224	0.731163799984916
Veillonella_sp_T11011_6	lypma	lypma	-0.29491548066927	0.62949771705085	30	10	0.644497700112488	0.731163799984916
Kouleothrix_aurantiaca	molysis	molysis	-0.204353149797699	0.447512326438822	30	2	0.652848572404641	0.737905270393565
Thiohalorhabdus_denitrificans	lypma	lypma	-0.205662699150651	0.450822377436978	30	7	0.653165181277401	0.737905270393565
Porphyromonas_endodontalis	benzonase	benzonase	-0.211139546932831	0.464625071146211	30	10	0.654412936484702	0.738174980929495
Streptococcus_cristatus	host_zero	host_zero	0.283781851099268	0.626223562025035	30	13	0.65530888629612	0.738174980929495
Propionibacterium_acidifaciens	qiaamp	qiaamp	-0.263670975305897	0.589416329026508	30	6	0.659435017273727	0.741744758181623
