"","metadata","Estimate","Std. Error","df","t value","Pr(>|t|)","taxa","sample_type","q_val"
"1733","host_zero",-0.196084341985533,0.0577575884048043,24.7601113922353,-3.39495376107537,0.0023165871611227,"Oribacterium_sinus","Nasal",0.00567171215823066
"1734","molysis",-0.138449272969873,0.0576920518748371,24.5343087595197,-2.39979803925572,0.0243334412259409,"Oribacterium_sinus","Nasal",0.0277437051830165
"1735","qiaamp",-0.121439595538408,0.0577575884048043,24.760111393067,-2.10257385899282,0.0458402847501558,"Oribacterium_sinus","Nasal",0.0430466327106938
"1736","lypma",3.99973319144003,1.35626695254176,20.000000006892,2.94907516838347,0.00793346957655883,"Oribacterium_sinus","Sputum",0.0134940448622802
"1737","benzonase",3.33614631585901,1.35626695254176,20.0000000069676,2.459800638515,0.0231311903895861,"Oribacterium_sinus","Sputum",0.0277437051830165
"1738","host_zero",3.14792704866098,1.35626695254176,20.0000000068935,2.32102318998594,0.0309658957834356,"Oribacterium_sinus","Sputum",0.0344560778391096
"1739","molysis",2.14333490467563,1.35626695254176,20.0000000069699,1.58031934690943,0.129719937780674,"Oribacterium_sinus","Sputum",0.107823108440865
"1740","qiaamp",3.87319292005144,1.35626695254176,20.0000000061358,2.8557747520079,0.00977078140609101,"Oribacterium_sinus","Sputum",0.0162429313662205
"1741","lypma",-0.0635164576012763,0.584979492083129,17.3920780556605,-0.108578947571465,0.914779332147398,"Oribacterium_sp_oral_taxon_078","BAL",0.390103441196133
"1742","benzonase",-0.363780329069034,0.559663923964304,17.7715514004579,-0.649997817426296,0.524007741100249,"Oribacterium_sp_oral_taxon_078","BAL",0.287973431359733
"1743","host_zero",-0.391461980881929,0.559663923964304,17.7715514004564,-0.699459021959215,0.493319580251502,"Oribacterium_sp_oral_taxon_078","BAL",0.27458330538352
"1744","molysis",0.424213856225652,0.559663923964304,17.7715514008524,0.757979633957448,0.458397420471559,"Oribacterium_sp_oral_taxon_078","BAL",0.25813775036199
"1745","qiaamp",-0.409836985516052,0.559663923964304,17.7715514008529,-0.732291234019565,0.473538787345095,"Oribacterium_sp_oral_taxon_078","BAL",0.265109776490236
"1746","lypma",0.18919081265888,0.0576920518748371,24.5343087595638,3.27932196048998,0.00310738621560169,"Oribacterium_sp_oral_taxon_078","Nasal",0.00567171215823066
"1747","benzonase",0.0319509713163025,0.0577575884048043,24.7601113929566,0.553190882769696,0.585093529682793,"Oribacterium_sp_oral_taxon_078","Nasal",0.294305628039275
"1748","host_zero",-0.196084341985533,0.0577575884048043,24.7601113922353,-3.39495376107537,0.0023165871611227,"Oribacterium_sp_oral_taxon_078","Nasal",0.00567171215823066
"1749","molysis",-0.138449272969873,0.0576920518748371,24.5343087595197,-2.39979803925572,0.0243334412259409,"Oribacterium_sp_oral_taxon_078","Nasal",0.0277437051830165
"1750","qiaamp",-0.121439595538408,0.0577575884048043,24.760111393067,-2.10257385899282,0.0458402847501558,"Oribacterium_sp_oral_taxon_078","Nasal",0.0430466327106938
"1751","lypma",-1.62142844627283,0.967370820782733,19.9999999660271,-1.67611882789774,0.109278333498133,"Oribacterium_sp_oral_taxon_078","Sputum",0.0926832602677417
"1752","benzonase",-2.70184247518341,0.967370820782733,19.9999999636035,-2.79297495555764,0.0112301240792815,"Oribacterium_sp_oral_taxon_078","Sputum",0.0184721662154887
"1753","host_zero",0.708544537413407,0.967370820782733,19.9999999637388,0.732443569922959,0.472395075892904,"Oribacterium_sp_oral_taxon_078","Sputum",0.264588121222019
"1754","molysis",0.972472111065914,0.967370820782733,19.9999999660716,1.00527335554638,0.326773634820005,"Oribacterium_sp_oral_taxon_078","Sputum",0.218162675658486
"1755","qiaamp",-1.09317151216864,0.967370820782733,19.999999963762,-1.13004391768207,0.271828646635636,"Oribacterium_sp_oral_taxon_078","Sputum",0.199510592433234
"1756","lypma",-0.063516457601276,1.07102942058891,16.6241803004184,-0.0593041202979756,0.953416942640389,"Stomatobaculum_longum","BAL",0.398253569128661
"1757","benzonase",-0.393836152363222,1.02209787077768,17.2186479647406,-0.385321370509819,0.704717924747313,"Stomatobaculum_longum","BAL",0.337999609804657
"1758","host_zero",-0.421517804176117,1.02209787077768,17.2186479650097,-0.412404541901061,0.685132122184787,"Stomatobaculum_longum","BAL",0.332524390063648
"1759","molysis",1.13582510986734,1.02209787077768,17.2186479640135,1.11126844340566,0.281729656317746,"Stomatobaculum_longum","BAL",0.20497001406434
"1760","qiaamp",-0.43989280881024,1.02209787077768,17.2186479648294,-0.430382276870944,0.672256201060138,"Stomatobaculum_longum","BAL",0.327586815207789
"1761","lypma",0.18919081265888,0.0576920518748371,24.5343087595638,3.27932196048998,0.00310738621560169,"Stomatobaculum_longum","Nasal",0.00567171215823066
"1762","benzonase",0.0319509713163025,0.0577575884048043,24.7601113929566,0.553190882769696,0.585093529682793,"Stomatobaculum_longum","Nasal",0.294305628039275
"1763","host_zero",-0.196084341985533,0.0577575884048043,24.7601113922353,-3.39495376107537,0.0023165871611227,"Stomatobaculum_longum","Nasal",0.00567171215823066
"1764","molysis",-0.138449272969873,0.0576920518748371,24.5343087595197,-2.39979803925572,0.0243334412259409,"Stomatobaculum_longum","Nasal",0.0277437051830165
"1765","qiaamp",-0.121439595538408,0.0577575884048043,24.760111393067,-2.10257385899282,0.0458402847501558,"Stomatobaculum_longum","Nasal",0.0430466327106938
"1766","lypma",1.96568866002369,1.43053516201333,20.0000000234239,1.37409321505749,0.184617531566123,"Stomatobaculum_longum","Sputum",0.145326497202131
"1767","benzonase",2.40413941310496,1.43053516201333,20.0000000231461,1.68058743115505,0.108395634849239,"Stomatobaculum_longum","Sputum",0.092070724821594
"1768","host_zero",-4.25773445709789,1.43053516201333,20.000000022986,-2.97632282670044,0.00746287592084635,"Stomatobaculum_longum","Sputum",0.0127806735389653
"1769","molysis",-0.996881617039819,1.43053516201333,20.0000000227082,-0.696859219899783,0.493911823193149,"Stomatobaculum_longum","Sputum",0.27479043953095
"1770","qiaamp",-3.84675279060059,1.43053516201333,20.0000000226161,-2.68903057593263,0.0141125140208705,"Stomatobaculum_longum","Sputum",0.0226173634866103
"1771","lypma",-2.12760974955822,1.15682801429417,18.0216680218481,-1.83917550687634,0.0824248978396065,"Peptostreptococcus_stomatis","BAL",0.0724168097617064
"1772","benzonase",0.077714052925618,1.11167786111566,18.0802714788334,0.0699069898249349,0.945035094187382,"Peptostreptococcus_stomatis","BAL",0.397172656807853
"1773","host_zero",0.106829961263565,1.11167786111566,18.0802714791863,0.0960979479760013,0.924499940247723,"Peptostreptococcus_stomatis","BAL",0.392452330027457
"1774","molysis",-0.205978880985615,1.11167786111566,18.0802714795748,-0.185286482883538,0.855067039567332,"Peptostreptococcus_stomatis","BAL",0.372087145441746
"1775","qiaamp",0.0835745396272107,1.11167786111566,18.0802714792249,0.0751787388689531,0.940898085176931,"Peptostreptococcus_stomatis","BAL",0.396314018309037
"1776","lypma",0.18919081265888,0.0576920518748371,24.5343087595638,3.27932196048998,0.00310738621560169,"Peptostreptococcus_stomatis","Nasal",0.00567171215823066
"1777","benzonase",0.0319509713163025,0.0577575884048043,24.7601113929566,0.553190882769696,0.585093529682793,"Peptostreptococcus_stomatis","Nasal",0.294305628039275
"1778","host_zero",-0.196084341985533,0.0577575884048043,24.7601113922353,-3.39495376107537,0.0023165871611227,"Peptostreptococcus_stomatis","Nasal",0.00567171215823066
"1779","molysis",-0.138449272969873,0.0576920518748371,24.5343087595197,-2.39979803925572,0.0243334412259409,"Peptostreptococcus_stomatis","Nasal",0.0277437051830165
"1780","qiaamp",-0.121439595538408,0.0577575884048043,24.760111393067,-2.10257385899282,0.0458402847501558,"Peptostreptococcus_stomatis","Nasal",0.0430466327106938
"1781","lypma",-0.328939932414901,1.08399784037392,20.0000000053723,-0.303450726711259,0.764680531857735,"Peptostreptococcus_stomatis","Sputum",0.348824233491027
"1782","benzonase",0.177952357081977,1.08399784037392,20.0000000053737,0.164163018092908,0.871250531799742,"Peptostreptococcus_stomatis","Sputum",0.377157587505785
"1783","host_zero",2.52679936220176,1.08399784037392,20.0000000052844,2.33100036558205,0.0303294906702658,"Peptostreptococcus_stomatis","Sputum",0.0338686871607469
"1784","molysis",1.73965954148755,1.08399784037392,20.0000000047468,1.60485517285483,0.124200802746448,"Peptostreptococcus_stomatis","Sputum",0.1035804161279
"1785","qiaamp",3.31738550135887,1.08399784037392,20.0000000053285,3.06032482519942,0.00617550978767869,"Peptostreptococcus_stomatis","Sputum",0.0107981573466423
"1786","lypma",-0.0635164576012759,0.813908389515214,18.3008928217517,-0.0780388289634267,0.938644090659866,"Bulleidia_extructa","BAL",0.395714760245782
"1787","benzonase",-0.194760891029635,0.777467344323546,18.7004854869484,-0.250506844373111,0.804927016404978,"Bulleidia_extructa","BAL",0.35701140252627
"1788","host_zero",0.691811184019952,0.777467344323546,18.7004854868512,0.889826677700372,0.384863468599877,"Bulleidia_extructa","BAL",0.235879777580917
"1789","molysis",1.28340394435186,0.777467344323546,18.7004854872572,1.65074964720031,0.115484046311513,"Bulleidia_extructa","BAL",0.0971545490331916
"1790","qiaamp",0.592771755706678,0.777467344323545,18.7004854867964,0.762439425957413,0.45530791915769,"Bulleidia_extructa","BAL",0.256629467287648
"1791","lypma",0.18919081265888,0.0576920518748371,24.5343087595638,3.27932196048998,0.00310738621560169,"Bulleidia_extructa","Nasal",0.00567171215823066
"1792","benzonase",0.0319509713163025,0.0577575884048043,24.7601113929566,0.553190882769696,0.585093529682793,"Bulleidia_extructa","Nasal",0.294305628039275
"1793","host_zero",-0.196084341985533,0.0577575884048043,24.7601113922353,-3.39495376107537,0.0023165871611227,"Bulleidia_extructa","Nasal",0.00567171215823066
"1794","molysis",-0.138449272969873,0.0576920518748371,24.5343087595197,-2.39979803925572,0.0243334412259409,"Bulleidia_extructa","Nasal",0.0277437051830165
"1795","qiaamp",-0.121439595538408,0.0577575884048043,24.760111393067,-2.10257385899282,0.0458402847501558,"Bulleidia_extructa","Nasal",0.0430466327106938
"1796","lypma",1.52709776845968,0.951066642991372,20.0000000098883,1.60566851935478,0.124021273205278,"Bulleidia_extructa","Sputum",0.103569061724072
"1797","benzonase",1.95516788511607,0.951066642991372,20.0000000098883,2.05576328380787,0.0530951303524546,"Bulleidia_extructa","Sputum",0.0491380356027864
"1798","host_zero",2.42389145806079,0.951066642991372,20.0000000100802,2.54860316668974,0.0191339818707939,"Bulleidia_extructa","Sputum",0.0258808601536799
"1799","molysis",2.19402299251329,0.951066642991371,20.0000000099608,2.30690773215689,0.0318873388976274,"Bulleidia_extructa","Sputum",0.0351679375524497
"1800","qiaamp",2.52463901746393,0.951066642991372,20.0000000099125,2.65453429164883,0.0152154414698105,"Bulleidia_extructa","Sputum",0.0233537115947474
"1801","lypma",-0.0635164576012765,0.366960726535063,21.9999999997955,-0.173087889270918,0.8641649588496,"Solobacterium_moorei","BAL",0.37473998592409
"1802","benzonase",-0.199451226855784,0.348129512304296,21.9999999998342,-0.572922489494213,0.57250697789187,"Solobacterium_moorei","BAL",0.294305628039275
"1803","host_zero",-0.227132878668679,0.348129512304296,21.9999999998342,-0.652437873380135,0.52087828351281,"Solobacterium_moorei","BAL",0.287233359387802
"1804","molysis",-0.149661215162678,0.348129512304296,21.9999999998342,-0.42990097039478,0.671449239489572,"Solobacterium_moorei","BAL",0.327479399716008
"1805","qiaamp",-0.245507883302802,0.348129512304296,21.9999999998342,-0.70521996735573,0.488073519560338,"Solobacterium_moorei","BAL",0.272635727410247
"1806","lypma",0.18919081265888,0.0576920518748371,24.5343087595638,3.27932196048998,0.00310738621560169,"Solobacterium_moorei","Nasal",0.00567171215823066
"1807","benzonase",0.0319509713163025,0.0577575884048043,24.7601113929566,0.553190882769696,0.585093529682793,"Solobacterium_moorei","Nasal",0.294305628039275
"1808","host_zero",-0.196084341985533,0.0577575884048043,24.7601113922353,-3.39495376107537,0.0023165871611227,"Solobacterium_moorei","Nasal",0.00567171215823066
"1809","molysis",-0.138449272969873,0.0576920518748371,24.5343087595197,-2.39979803925572,0.0243334412259409,"Solobacterium_moorei","Nasal",0.0277437051830165
"1810","qiaamp",-0.121439595538408,0.0577575884048043,24.760111393067,-2.10257385899282,0.0458402847501558,"Solobacterium_moorei","Nasal",0.0430466327106938
"1811","lypma",3.25060867988699,1.21821248094512,19.9999999862462,2.66834294569456,0.0147644853937627,"Solobacterium_moorei","Sputum",0.0233537115947474
"1812","benzonase",4.9550349760466,1.21821248094512,19.9999999862462,4.06746364329017,0.000600847403429688,"Solobacterium_moorei","Sputum",0.00246754825289094
"1813","host_zero",4.42847334006337,1.21821248094512,19.9999999866415,3.63522243396131,0.00164778727871569,"Solobacterium_moorei","Sputum",0.00567171215823066
"1814","molysis",4.72622948043642,1.21821248094512,19.9999999886106,3.87964296406624,0.000932058908487833,"Solobacterium_moorei","Sputum",0.00363637306610203
"1815","qiaamp",4.8516039631152,1.21821248094512,19.9999999868742,3.98255972500889,0.000732803272437986,"Solobacterium_moorei","Sputum",0.00292292795889867
"1816","lypma",-0.0635164576012757,0.225907207085533,18.1271913442622,-0.281161714230866,0.781770556554347,"Limnochorda_pilosa","BAL",0.348824233491027
"1817","benzonase",-0.17920787075431,0.21660753899835,18.3290526752499,-0.827339027916639,0.418686583222923,"Limnochorda_pilosa","BAL",0.239009580760037
"1818","host_zero",-0.206889522567205,0.21660753899835,18.3290526753066,-0.955135373052649,0.351937786642813,"Limnochorda_pilosa","BAL",0.218700155734056
"1819","molysis",-0.56834734260778,0.21660753899835,18.3290526749461,-2.62385762395883,0.0170411633963462,"Limnochorda_pilosa","BAL",0.0233537115947474
"1820","qiaamp",-0.225264527201329,0.21660753899835,18.3290526747348,-1.03996623683096,0.311880397672808,"Limnochorda_pilosa","BAL",0.209790180385769
"1821","lypma",0.220356266438759,0.57229118137528,22.9376022782376,0.385042219083681,0.703753412085936,"Limnochorda_pilosa","Nasal",0.337730383638437
"1822","benzonase",0.109121751859924,0.572663757184965,23.1856107560004,0.190551175084543,0.850535866066212,"Limnochorda_pilosa","Nasal",0.370632120759683
"1823","host_zero",-0.118913561441911,0.572663757184965,23.1856107543322,-0.207649881714975,0.837315448480351,"Limnochorda_pilosa","Nasal",0.366534308416577
"1824","molysis",1.59787202110868,0.57229118137528,22.9376022773537,2.79206123230628,0.0103731186446696,"Limnochorda_pilosa","Nasal",0.0171756447298205
"1825","qiaamp",1.8221871956497,0.572663757184965,23.1856107563852,3.18194956951177,0.00412645838830681,"Limnochorda_pilosa","Nasal",0.0073701333067766
"1826","lypma",-0.334217547138568,0.967930744900939,20.0000000250984,-0.345290764756907,0.733480885908796,"Limnochorda_pilosa","Sputum",0.347259167713531
"1827","benzonase",2.79880142324963,0.967930744900939,20.0000000250883,2.89153065753281,0.00902294052631423,"Limnochorda_pilosa","Sputum",0.0152021472815501
"1828","host_zero",2.91577590015496,0.967930744900939,20.0000000248448,3.01238070545364,0.0068813338016556,"Limnochorda_pilosa","Sputum",0.0119652900268919
"1829","molysis",3.09538540836174,0.967930744900939,20.0000000252336,3.19794099388643,0.00451739288649302,"Limnochorda_pilosa","Sputum",0.00804534912016744
"1830","qiaamp",3.37418531394377,0.967930744900939,20.0000000241114,3.48597803274562,0.00232951598282647,"Limnochorda_pilosa","Sputum",0.00567171215823066
"1831","lypma",-0.0635164576012757,1.09041660669339,16.5967858391604,-0.0582497159447019,0.954245306203606,"Veillonella_atypica","BAL",0.398307668945498
"1832","benzonase",-0.394566213109184,1.04052475986035,17.1979081603394,-0.379199254385968,0.70918113137469,"Veillonella_atypica","BAL",0.339098094451478
"1833","host_zero",-0.42224786492208,1.04052475986035,17.1979081608344,-0.405802803749474,0.689891748381374,"Veillonella_atypica","BAL",0.333525941292546
"1834","molysis",1.16436491004685,1.04052475986035,17.1979081609505,1.11901701426414,0.278519465568576,"Veillonella_atypica","BAL",0.203464450290859
"1835","qiaamp",-0.440622869556203,1.04052475986035,17.1979081617199,-0.423462166931364,0.677206640580127,"Veillonella_atypica","BAL",0.329359646880332
"1836","lypma",0.18919081265888,0.0576920518748371,24.5343087595638,3.27932196048998,0.00310738621560169,"Veillonella_atypica","Nasal",0.00567171215823066
"1837","benzonase",0.0319509713163025,0.0577575884048043,24.7601113929566,0.553190882769696,0.585093529682793,"Veillonella_atypica","Nasal",0.294305628039275
"1838","host_zero",-0.196084341985533,0.0577575884048043,24.7601113922353,-3.39495376107537,0.0023165871611227,"Veillonella_atypica","Nasal",0.00567171215823066
"1839","molysis",-0.138449272969873,0.0576920518748371,24.5343087595197,-2.39979803925572,0.0243334412259409,"Veillonella_atypica","Nasal",0.0277437051830165
"1840","qiaamp",-0.121439595538408,0.0577575884048043,24.760111393067,-2.10257385899282,0.0458402847501558,"Veillonella_atypica","Nasal",0.0430466327106938
"1841","lypma",-3.05347126834391,1.78336729111445,20.0000000341026,-1.71219427627595,0.102324036896709,"Veillonella_atypica","Sputum",0.087678155637256
"1842","benzonase",-1.50198243212441,1.78336729111445,20.0000000340689,-0.842217102224523,0.40962520114348,"Veillonella_atypica","Sputum",0.239009580760037
"1843","host_zero",-7.17053162685954,1.78336729111445,20.0000000340689,-4.02078229346608,0.000670153270876943,"Veillonella_atypica","Sputum",0.00270763868982151
"1844","molysis",-3.79017598281765,1.78336729111445,20.0000000339758,-2.12529185754502,0.0462135664960509,"Veillonella_atypica","Sputum",0.0433151986294476
"1845","qiaamp",-8.23811106824506,1.78336729111445,20.0000000340055,-4.61941357189353,0.000165696413493728,"Veillonella_atypica","Sputum",0.000915334260324841
"1846","lypma",-0.0635164576012767,0.815538875433005,17.0102362518741,-0.0778828079379453,0.938830086141595,"Veillonella_dispar","BAL",0.395714760245782
"1847","benzonase",-0.381518578790574,0.779153738425524,17.50467923786,-0.489657637479258,0.630456072825572,"Veillonella_dispar","BAL",0.312003093271174
"1848","host_zero",-0.409200230603469,0.779153738425524,17.5046792378293,-0.525185480634875,0.606043188281317,"Veillonella_dispar","BAL",0.302589796449761
"1849","molysis",0.760659580632536,0.779153738425524,17.5046792381152,0.976263788671078,0.342233587287625,"Veillonella_dispar","BAL",0.218700155734056
"1850","qiaamp",-0.427575235237592,0.779153738425524,17.5046792376731,-0.548768765586128,0.59009588375609,"Veillonella_dispar","BAL",0.296402217637214
"1851","lypma",0.18919081265888,0.0576920518748371,24.5343087595638,3.27932196048998,0.00310738621560169,"Veillonella_dispar","Nasal",0.00567171215823066
"1852","benzonase",0.0319509713163025,0.0577575884048043,24.7601113929566,0.553190882769696,0.585093529682793,"Veillonella_dispar","Nasal",0.294305628039275
"1853","host_zero",-0.196084341985533,0.0577575884048043,24.7601113922353,-3.39495376107537,0.0023165871611227,"Veillonella_dispar","Nasal",0.00567171215823066
"1854","molysis",-0.138449272969873,0.0576920518748371,24.5343087595197,-2.39979803925572,0.0243334412259409,"Veillonella_dispar","Nasal",0.0277437051830165
"1855","qiaamp",-0.121439595538408,0.0577575884048043,24.760111393067,-2.10257385899282,0.0458402847501558,"Veillonella_dispar","Nasal",0.0430466327106938
"1856","lypma",-0.874018223321286,1.51557083149737,20.0000000512105,-0.576692428461272,0.57058168953684,"Veillonella_dispar","Sputum",0.294305628039275
"1857","benzonase",-1.61195099260066,1.51557083149737,20.0000000511634,-1.06359330695753,0.300186771730732,"Veillonella_dispar","Sputum",0.209790180385769
"1858","host_zero",-4.73582628538522,1.51557083149737,20.0000000511203,-3.12478056911816,0.00533616826239751,"Veillonella_dispar","Sputum",0.00942291233328039
"1859","molysis",-2.85628121107167,1.51557083149737,20.0000000512522,-1.88462403189015,0.0740977764062867,"Veillonella_dispar","Sputum",0.0659359933527655
"1860","qiaamp",-5.36014804347356,1.51557083149737,20.0000000506234,-3.53671892601535,0.00207121689442993,"Veillonella_dispar","Sputum",0.00567171215823066
"1861","lypma",-0.0635164576012769,0.529595699130384,17.4857937529274,-0.119933862200115,0.905902802334634,"Veillonella_infantium","BAL",0.387987820768193
"1862","benzonase",-0.35800895318539,0.506885507055273,17.8332269031335,-0.706291555395273,0.489132544346906,"Veillonella_infantium","BAL",0.27298301390937
"1863","host_zero",-0.385690604998286,0.506885507055273,17.833226902904,-0.760902806708632,0.456659196483789,"Veillonella_infantium","BAL",0.257274949165619
"1864","molysis",0.343784642271888,0.506885507055273,17.8332269039162,0.67822937820631,0.5063323187624,"Veillonella_infantium","BAL",0.280326498040354
"1865","qiaamp",-0.404065609632409,0.506885507055273,17.833226903771,-0.797153605712281,0.435847500555062,"Veillonella_infantium","BAL",0.247542475052017
"1866","lypma",0.18919081265888,0.0576920518748371,24.5343087595638,3.27932196048998,0.00310738621560169,"Veillonella_infantium","Nasal",0.00567171215823066
"1867","benzonase",0.0319509713163025,0.0577575884048043,24.7601113929566,0.553190882769696,0.585093529682793,"Veillonella_infantium","Nasal",0.294305628039275
"1868","host_zero",-0.196084341985533,0.0577575884048043,24.7601113922353,-3.39495376107537,0.0023165871611227,"Veillonella_infantium","Nasal",0.00567171215823066
"1869","molysis",-0.138449272969873,0.0576920518748371,24.5343087595197,-2.39979803925572,0.0243334412259409,"Veillonella_infantium","Nasal",0.0277437051830165
"1870","qiaamp",-0.121439595538408,0.0577575884048043,24.760111393067,-2.10257385899282,0.0458402847501558,"Veillonella_infantium","Nasal",0.0430466327106938
"1871","lypma",1.95375167187722,1.47523676479218,20.000000465118,1.32436481960403,0.20031791293069,"Veillonella_infantium","Sputum",0.156403465593645
"1872","benzonase",0.199510301424015,1.47523676479218,20.0000004651165,0.135239512860243,0.893774362854771,"Veillonella_infantium","Sputum",0.384111053859163
"1873","host_zero",-3.14097456501407,1.47523676479218,20.0000004653572,-2.12913251620092,0.0458580704101141,"Veillonella_infantium","Sputum",0.0430466327106938
"1874","molysis",0.445884864675345,1.47523676479218,20.0000004658413,0.302246307383859,0.765585070546546,"Veillonella_infantium","Sputum",0.348824233491027
"1875","qiaamp",-3.7806560440044,1.47523676479218,20.0000004653198,-2.56274527196792,0.0185607078576868,"Veillonella_infantium","Sputum",0.0251873082183398
"1876","lypma",-0.0635164576012763,1.01821139432858,18.0270842732206,-0.0623804231174998,0.95094633474693,"Veillonella_parvula","BAL",0.398128638484317
"1877","benzonase",1.46364357454405,0.977144884645389,18.1771429276426,1.49787774315087,0.151329863906779,"Veillonella_parvula","BAL",0.122761184620064
"1878","host_zero",1.31225032350411,0.977144884645389,18.1771429280673,1.34294345099123,0.195820053051029,"Veillonella_parvula","BAL",0.153179033804576
"1879","molysis",1.17643287555455,0.977144884645389,18.1771429283708,1.20394927511849,0.244053693028506,"Veillonella_parvula","BAL",0.183328258654904
"1880","qiaamp",1.13176026440002,0.977144884645389,18.1771429277484,1.15823178546418,0.261761350733196,"Veillonella_parvula","BAL",0.194407429761853
"1881","lypma",0.18919081265888,0.0576920518748371,24.5343087595638,3.27932196048998,0.00310738621560169,"Veillonella_parvula","Nasal",0.00567171215823066
"1882","benzonase",0.0319509713163025,0.0577575884048043,24.7601113929566,0.553190882769696,0.585093529682793,"Veillonella_parvula","Nasal",0.294305628039275
"1883","host_zero",-0.196084341985533,0.0577575884048043,24.7601113922353,-3.39495376107537,0.0023165871611227,"Veillonella_parvula","Nasal",0.00567171215823066
"1884","molysis",-0.138449272969873,0.0576920518748371,24.5343087595197,-2.39979803925572,0.0243334412259409,"Veillonella_parvula","Nasal",0.0277437051830165
"1885","qiaamp",-0.121439595538408,0.0577575884048043,24.760111393067,-2.10257385899282,0.0458402847501558,"Veillonella_parvula","Nasal",0.0430466327106938
"1886","lypma",0.385702218469954,1.67418819799667,20.0000000644827,0.230381637459566,0.820135358782722,"Veillonella_parvula","Sputum",0.360657686595555
"1887","benzonase",2.73388693917042,1.67418819799667,20.0000000644933,1.63296273527778,0.118121875502033,"Veillonella_parvula","Sputum",0.0991732200104893
"1888","host_zero",-0.518815329531902,1.67418819799667,20.0000000644026,-0.309890686215991,0.759849908233396,"Veillonella_parvula","Sputum",0.348824233491027
"1889","molysis",1.34487318308132,1.67418819799667,20.000000064442,0.803298688098856,0.431246068991686,"Veillonella_parvula","Sputum",0.245281997160224
"1890","qiaamp",-1.89999506274186,1.67418819799667,20.0000000645221,-1.1348754369523,0.269846287866747,"Veillonella_parvula","Sputum",0.198522463008952
"1891","lypma",-0.0635164576012761,0.654435554915677,17.2748751476927,-0.0970553282507093,0.923799611558327,"Veillonella_sp_T11011_6","BAL",0.392288424971583
"1892","benzonase",-0.370058564270792,0.625819314636424,17.691936995718,-0.591318541336139,0.561786906749504,"Veillonella_sp_T11011_6","BAL",0.294305628039275
"1893","host_zero",-0.397740216083687,0.625819314636424,17.6919369951946,-0.635551199493993,0.533204272536232,"Veillonella_sp_T11011_6","BAL",0.291488452051885
"1894","molysis",0.525302626757144,0.625819314636424,17.6919369952477,0.839383851651054,0.412453041453107,"Veillonella_sp_T11011_6","BAL",0.239009580760037
"1895","qiaamp",-0.416115220717811,0.625819314636424,17.6919369962315,-0.664912716795194,0.514680991572221,"Veillonella_sp_T11011_6","BAL",0.284318250945032
"1896","lypma",0.18919081265888,0.0576920518748371,24.5343087595638,3.27932196048998,0.00310738621560169,"Veillonella_sp_T11011_6","Nasal",0.00567171215823066
"1897","benzonase",0.0319509713163025,0.0577575884048043,24.7601113929566,0.553190882769696,0.585093529682793,"Veillonella_sp_T11011_6","Nasal",0.294305628039275
"1898","host_zero",-0.196084341985533,0.0577575884048043,24.7601113922353,-3.39495376107537,0.0023165871611227,"Veillonella_sp_T11011_6","Nasal",0.00567171215823066
"1899","molysis",-0.138449272969873,0.0576920518748371,24.5343087595197,-2.39979803925572,0.0243334412259409,"Veillonella_sp_T11011_6","Nasal",0.0277437051830165
"1900","qiaamp",-0.121439595538408,0.0577575884048043,24.760111393067,-2.10257385899282,0.0458402847501558,"Veillonella_sp_T11011_6","Nasal",0.0430466327106938
"1901","lypma",-0.25377980766725,1.72723778548238,20.0000000644275,-0.146928124083607,0.884659756422918,"Veillonella_sp_T11011_6","Sputum",0.381375476173697
"1902","benzonase",0.189182218213874,1.72723778548238,20.00000006446,0.109528763094446,0.913874651613201,"Veillonella_sp_T11011_6","Sputum",0.390097778638572
"1903","host_zero",-3.48155523435916,1.72723778548238,20.0000000642405,-2.0156780170177,0.0574689525303289,"Veillonella_sp_T11011_6","Sputum",0.0526395871625602
"1904","molysis",-0.612443499598802,1.72723778548238,20.0000000642763,-0.354579725354816,0.726615827249394,"Veillonella_sp_T11011_6","Sputum",0.344924587796525
"1905","qiaamp",-3.88317072479811,1.72723778548238,20.0000000643144,-2.24819695205639,0.035997357506679,"Veillonella_sp_T11011_6","Sputum",0.0392843566995736
"1906","lypma",-0.0635164576012757,0.225907207085533,18.1271913442622,-0.281161714230866,0.781770556554347,"Anaerococcus_nagyae","BAL",0.348824233491027
"1907","benzonase",-0.17920787075431,0.21660753899835,18.3290526752499,-0.827339027916639,0.418686583222923,"Anaerococcus_nagyae","BAL",0.239009580760037
"1908","host_zero",-0.206889522567205,0.21660753899835,18.3290526753066,-0.955135373052649,0.351937786642813,"Anaerococcus_nagyae","BAL",0.218700155734056
"1909","molysis",-0.56834734260778,0.21660753899835,18.3290526749461,-2.62385762395883,0.0170411633963462,"Anaerococcus_nagyae","BAL",0.0233537115947474
"1910","qiaamp",-0.225264527201329,0.21660753899835,18.3290526747348,-1.03996623683096,0.311880397672808,"Anaerococcus_nagyae","BAL",0.209790180385769
"1911","lypma",-2.95251580768306,1.2424296563707,20.775271713105,-2.37640480693913,0.0271825479128558,"Anaerococcus_nagyae","Nasal",0.0306284804349505
"1912","benzonase",-0.927395738374006,1.24974021278624,20.9869303108885,-0.742070815106782,0.466268957919858,"Anaerococcus_nagyae","Nasal",0.261979613691462
